instantaneous_output_power,instantaneous_global_radiation,clearsky_Tamb,label,modeled_power,power_mean,power_std,radiation_mean,radiation_std,simulate_mean,simulate_std,tprt_mean,tprt_std,site_num,date,Time
-0.891234094,-0.866316721,-0.469460179,1,-0.891234094,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,12:00
-0.89122473,-0.866316721,-0.466307803,1,-0.89122473,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,12:06
-0.891284272,-0.866378809,-0.461110653,1,-0.891284272,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,12:12
-0.894605047,-0.869401209,-0.453889274,1,-0.894605047,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,12:18
-0.890419454,-0.865607771,-0.444672883,1,-0.890419454,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,12:24
-0.879200551,-0.855402744,-0.433499245,1,-0.879200551,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,12:30
-0.842443365,-0.821861768,-0.42041451,1,-0.842443365,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,12:36
-0.756005302,-0.742583926,-0.40547302,1,-0.756005302,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,12:42
-0.618154134,-0.615087389,-0.388737075,1,-0.618154134,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,12:48
-0.447900633,-0.45583659,-0.370276668,1,-0.447900633,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,12:54
-0.261598772,-0.279284182,-0.350169187,1,-0.261598772,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,13:00
-0.06596125,-0.091258331,-0.328499084,1,-0.06596125,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,13:06
0.133130421,0.102917937,-0.305357513,1,0.133130421,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,13:12
0.336992367,0.304775223,-0.280841943,1,0.336992367,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,13:18
0.541394955,0.510332477,-0.25505574,1,0.541394955,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,13:24
0.736873166,0.709962358,-0.228107723,1,0.736873166,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,13:30
0.93418918,0.914556574,-0.200111705,1,0.93418918,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,13:36
1.119642327,1.109731985,-0.171185999,1,1.119642327,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,13:42
1.3173897,1.321042157,-0.141452916,1,1.3173897,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,13:48
1.465362206,1.481122369,-0.111038242,1,1.465362206,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,13:54
1.600931113,1.629221975,-0.080070699,1,1.600931113,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,14:00
1.746245214,1.789693273,-0.048681391,1,1.746245214,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,14:06
1.89105891,1.951322646,-0.017003248,1,1.89105891,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,14:12
2.021746896,2.098407924,0.014829545,1,2.021746896,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,14:18
2.102443129,2.188698611,0.046682124,1,2.102443129,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,14:24
2.211180935,2.312005226,0.078419521,1,2.211180935,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,14:30
2.287240968,2.397482075,0.109907244,1,2.287240968,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,14:36
2.344237892,2.460487144,0.141011853,1,2.344237892,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,14:42
2.38843199,2.508155485,0.171601528,1,2.38843199,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,14:48
2.447888455,2.573793555,0.201546641,1,2.447888455,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,14:54
2.464687927,2.588343725,0.230720302,1,2.464687927,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,15:00
2.470595856,2.589632049,0.258998912,1,2.470595856,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,15:06
2.413932665,2.516539716,0.286262686,1,2.413932665,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,15:12
2.370108911,2.459034827,0.31239617,1,2.370108911,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,15:18
2.424876133,2.517287808,0.337288733,1,2.424876133,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,15:24
2.421819372,2.507416841,0.360835048,1,2.421819372,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,15:30
2.41669841,2.495059994,0.382935533,1,2.41669841,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,15:36
2.343282774,2.403289658,0.40349679,1,2.343282774,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,15:42
-0.897595153,2.312227933,0.422431997,1,2.269584717,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,15:48
2.176524231,2.200237854,0.439661285,1,2.176524231,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,15:54
2.069129183,2.073692881,0.455112079,1,2.069129183,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,16:00
1.947205936,1.932951707,0.468719412,1,1.947205936,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,16:06
1.8108043,1.778664906,0.480426202,1,1.8108043,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,16:12
1.662504581,1.614195347,0.490183498,1,1.662504581,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,16:18
1.492688231,1.429878575,0.497950692,1,1.492688231,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,16:24
1.339468445,1.26616082,0.503695693,1,1.339468445,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,16:30
1.168271612,1.086789148,0.507395065,1,1.168271612,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,16:36
0.980173905,0.893557022,0.50903413,1,0.980173905,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,16:42
0.796004484,0.707696149,0.50860703,1,0.796004484,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,16:48
0.589024984,0.502825237,0.506116757,1,0.589024984,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,16:54
0.382247609,0.30184528,0.501575135,1,0.382247609,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,17:00
0.177336672,0.106107029,0.495002779,1,0.177336672,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,17:06
-0.032573537,-0.091033262,0.486428999,1,-0.032573537,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,17:12
-0.234991317,-0.278132181,0.475891683,1,-0.234991317,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,17:18
-0.423330652,-0.449705408,0.463437131,1,-0.423330652,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,17:24
-0.59745083,-0.606256056,0.449119861,1,-0.59745083,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,17:30
-0.74093091,-0.733827167,0.433002375,1,-0.74093091,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,17:36
-0.834005503,-0.815905039,0.415154892,1,-0.834005503,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,17:42
-0.878114269,-0.854610111,0.395655049,1,-0.878114269,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,17:48
-0.89713641,-0.871256085,0.37458757,1,-0.89713641,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,17:54
-0.896687676,-0.870859937,0.352043905,1,-0.896687676,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,18:00
-0.895353415,-0.869691065,0.328121835,1,-0.895353415,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,18:06
-0.896839666,-0.8709885,0.30292506,1,-0.896839666,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,18:12
-0.895980319,-0.870237034,0.27656275,1,-0.895980319,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,18:18
-0.893524203,-0.868090951,0.249149082,1,-0.893524203,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,18:24
-0.893927685,-0.86844492,0.220802753,1,-0.893927685,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,18:30
-0.895350462,-0.869691065,0.191646466,1,-0.895350462,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,18:36
-0.896984427,-0.871123474,0.161806411,1,-0.896984427,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,18:42
-0.897521022,-0.871597906,0.131411723,1,-0.897521022,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,18:48
-0.896225938,-0.870470538,0.10059393,1,-0.896225938,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,18:54
-0.895763361,-0.870072028,0.069486388,1,-0.895763361,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,19:00
-0.897595153,-0.871684964,0.038223713,1,-0.897595153,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,19:06
-0.891234094,-0.866316721,-0.469460179,1,-0.891234094,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,19:12
-0.89122473,-0.866316721,-0.466307803,1,-0.89122473,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,19:18
-0.891284272,-0.866378809,-0.461110653,1,-0.891284272,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,19:24
-0.894605047,-0.869401209,-0.453889274,1,-0.894605047,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,19:30
-0.890419454,-0.865607771,-0.444672883,1,-0.890419454,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,19:36
-0.879200551,-0.855402744,-0.433499245,1,-0.879200551,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,19:42
-0.842443365,-0.821861768,-0.42041451,1,-0.842443365,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,19:48
-0.756005302,-0.742583926,-0.40547302,1,-0.756005302,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,19:54
-0.618154134,-0.615087389,-0.388737075,1,-0.618154134,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,20:00
-0.447900633,-0.45583659,-0.370276668,1,-0.447900633,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,20:06
-0.261598772,-0.279284182,-0.350169187,1,-0.261598772,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,20:12
-0.06596125,-0.091258331,-0.328499084,1,-0.06596125,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,20:18
0.133130421,0.102917937,-0.305357513,1,0.133130421,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,20:24
0.336992367,0.304775223,-0.280841943,1,0.336992367,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,20:30
0.541394955,0.510332477,-0.25505574,1,0.541394955,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,20:36
0.736873166,0.709962358,-0.228107723,1,0.736873166,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,20:42
0.93418918,0.914556574,-0.200111705,1,0.93418918,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,20:48
1.119642327,1.109731985,-0.171185999,1,1.119642327,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,20:54
1.3173897,1.321042157,-0.141452916,1,1.3173897,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,21:00
1.465362206,1.481122369,-0.111038242,1,1.465362206,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,21:06
1.600931113,1.629221975,-0.080070699,1,1.600931113,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,21:12
1.746245214,1.789693273,-0.048681391,1,1.746245214,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,21:18
1.89105891,1.951322646,-0.017003248,1,1.89105891,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,21:24
2.021746896,2.098407924,0.014829545,1,2.021746896,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,21:30
2.102443129,2.188698611,0.046682124,1,2.102443129,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,21:36
2.211180935,2.312005226,0.078419521,1,2.211180935,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,21:42
2.287240968,2.397482075,0.109907244,1,2.287240968,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,21:48
2.344237892,2.460487144,0.141011853,1,2.344237892,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,21:54
2.38843199,2.508155485,0.171601528,1,2.38843199,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,22:00
2.447888455,2.573793555,0.201546641,1,2.447888455,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,22:06
2.464687927,2.588343725,0.230720302,1,2.464687927,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,22:12
2.470595856,2.589632049,0.258998912,1,2.470595856,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,22:18
2.413932665,2.516539716,0.286262686,1,2.413932665,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,22:24
2.370108911,2.459034827,0.31239617,1,2.370108911,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,22:30
2.424876133,2.517287808,0.337288733,1,2.424876133,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,22:36
-0.897595153,2.507416841,0.360835048,1,2.421819372,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,22:42
2.912996016,2.992978259,0.382935533,1,2.912996016,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,22:48
3.409293623,3.490896524,0.40349679,1,3.409293623,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,22:54
3.326884535,3.380321505,0.422431997,1,3.326884535,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,23:00
3.292527783,3.344493127,0.439661285,1,3.292527783,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,23:06
3.222709931,3.296151077,0.455112079,1,3.222709931,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,23:12
3.104835776,3.178930953,0.468719412,1,3.104835776,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,23:18
2.973884259,3.055148666,0.480426202,1,2.973884259,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,23:24
2.842932742,2.886663623,0.490183498,1,2.842932742,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,23:30
2.644103472,2.68684762,0.497950692,1,2.644103472,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,23:36
2.530365444,2.556594248,0.503695693,1,2.530365444,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,23:42
2.306551201,2.330812547,0.507395065,1,2.306551201,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,23:48
2.063234088,2.070965275,0.50903413,1,2.063234088,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,23:54
1.802078423,1.811136987,0.50860703,1,1.802078423,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,00:00
1.562248561,1.578741143,0.506116757,1,1.562248561,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,00:06
1.30203355,1.136078561,0.501575135,1,1.30203355,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,00:12
0.991540199,0.910404888,0.495002779,1,0.991540199,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,00:18
0.681521758,0.670670342,0.486428999,1,0.681521758,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,00:24
0.387922248,0.479772336,0.475891683,1,0.387922248,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,00:30
0.093631856,0.205549597,0.463437131,1,0.093631856,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,00:36
-0.156868838,-0.033985842,0.449119861,1,-0.156868838,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,00:42
-0.356323424,-0.236874328,0.433002375,1,-0.356323424,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,00:48
-0.617218846,-0.545742219,0.415154892,1,-0.617218846,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,00:54
-0.878114269,-0.854610111,0.395655049,1,-0.878114269,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,01:00
-0.89713641,-0.871256085,0.37458757,1,-0.89713641,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,01:06
-0.896687676,-0.870859937,0.352043905,1,-0.896687676,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,01:12
-0.895353415,-0.869691065,0.328121835,1,-0.895353415,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,01:18
-0.896839666,-0.8709885,0.30292506,1,-0.896839666,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,01:24
-0.895980319,-0.870237034,0.27656275,1,-0.895980319,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,01:30
-0.893524203,-0.868090951,0.249149082,1,-0.893524203,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,01:36
-0.893927685,-0.86844492,0.220802753,1,-0.893927685,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,01:42
-0.895350462,-0.869691065,0.191646466,1,-0.895350462,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,01:48
-0.896984427,-0.871123474,0.161806411,1,-0.896984427,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,01:54
-0.897521022,-0.871597906,0.131411723,1,-0.897521022,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,02:00
-0.896225938,-0.870470538,0.10059393,1,-0.896225938,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,02:06
-0.895763361,-0.870072028,0.069486388,1,-0.895763361,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,02:12
-0.897595153,-0.871684964,0.038223713,1,-0.897595153,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,02:18
-0.891234094,-0.866316721,-0.469460179,1,-0.891234094,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,02:24
-0.89122473,-0.866316721,-0.466307803,1,-0.89122473,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,02:30
-0.891284272,-0.866378809,-0.461110653,1,-0.891284272,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,02:36
-0.894605047,-0.869401209,-0.453889274,1,-0.894605047,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,02:42
-0.890419454,-0.865607771,-0.444672883,1,-0.890419454,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,02:48
-0.879200551,-0.855402744,-0.433499245,1,-0.879200551,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,02:54
-0.842443365,-0.821861768,-0.42041451,1,-0.842443365,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,03:00
-0.756005302,-0.742583926,-0.40547302,1,-0.756005302,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,03:06
-0.618154134,-0.615087389,-0.388737075,1,-0.618154134,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,03:12
-0.447900633,-0.45583659,-0.370276668,1,-0.447900633,0.247062142,0.279552897,254.7363649,296.35393,0.247062142,0.279552897,10.63555963,12.87030915,30100014,14-04-2021,03:18
